Account,Token Account,Quantity,AIRDROP
9hRPmomAm9RMx5Y5tRmBLxPgQnBhtzfhZ2f3yJNPUBr5,FMZ1Lo2vgjYqD8DSKnkUS9yB5BQiLvehbRJH5ZmvwFvd,4043.42,40434.2
HENHRUokw1RrRS5AixxUEjZxY8dVVDtJLQmVnsi7J2ZL,3EGrUBQTk3SguWqyvfcHH6T15UNNKToX3qiW33eMmtYG,4035.51,40355.1
27yzvQaCT4HcZfQEL38y1HqUjepSbw4aVMNBgnSYSuaB,7PgGdjCBxTsjcCzQtZyS7pz1nfuDtgcZoKEZuajeUfxy,4018.82,40188.2
7bXY351s8WnqSiGNNppmXW5aCe95kgQfchNUJHz7LD3e,6ohpu9L7Hn3GwNBWgaUiTGJKSd6vWy9s896sLTFspfnX,3972.92,39729.2
ETFDcDkrCid6NdsfbGBor5RWRa4x6xvB8Bd7PpM1EnNx,GmkwCW4AT1ESKFKJKmDnMh56Rvc7QGqXsLi24U6weGzs,3950.04,39500.4
2rbMgYvzAb3xDk6vXrzKkY3VwsmyDZsJTkvB3JJYsRzA,4JMwMyzwokZsjKGoZNzuAx2Wp9oqarzRvVsgCxxoHuKy,3943.83,39438.3
FyTNUCnPF4jfQcXrrcPKvdrznaSmTWRAVexRy2GiMcgH,B9gVvaW61yjgmLJoqe45tKLNbBxwFE3ksgPHM76it2xe,3930.67,39306.7
6wW5XoDXwiM4eFvwFdwU9yJXWuUSYPtWuuzUWokM7rg2,4R3Kxv8knGN87bkqBWxpT8u4ASohM4cYMUbRmjXfLR7D,3922.91,39229.1
FRGhPJbnnzHXgpNaemZUZfmW4XBLPNi6RjKUGqYgYQ1m,3dRqkb3wsmSxCkb76mWsBZff74XhnSdykT8Hz4UDR6BZ,3864.39,38643.9
2RZ8PxrhJcAa9eMsHYvmTWiEnyPFcW17KwoFwBsXHrJu,5FBMyy6bXH5LgarCxbz2r9RQNqAQAq5bcSGJ2xLCP9qJ,3820.12,38201.2
BNAwjo81VrX489wp1vXmgB52jAt7L8greARH5WkGuewL,CdAu6rDBnW8pn1SNQFfodbL4k5s8QV59GrYTmWYhHE5b,3765.57,37655.7
GhQ47xLQwvkL9SYAdKQ6pHEBHvtNk9Wjgy36mSEDRqcN,ZUucrYezqZ7VqvPg9dfcFQpR1Vct2JsPhi3csSJ6PML,3739.77,37397.7
JDvVQRhWPNLGQSC3ghVEtAGN7AQ1ihqPDb4diUZuBDYk,F9Z3NWCcFmo7JCQYMDNWdWn24fdQ1nESA1KzHeUupBQD,3720.34,37203.4
FMLExEVM5s4iaaUkJau65wKGa9HVBMkECawg6vxHZ1zg,HosYMbhznCp3ZxiDrmMnpRTMzkXqkrTVW6Ur3pc48yod,3666.2,36662
ECepV66xoKqA9dyGK2GqkB1w1qcuHK5FhVsfWLZQ7doU,DVvRzWtUVR4oyso8c7dzggK2VAgpy4qGmkNXV72ZoGxj,3662.39,36623.9
9eRST8wkCwvw6pCYdXsSKQVg4TV5vGGUYwuPsz9QxVPg,B7FrnCaWrzfMJHAt3FHWrXxubX4A66P7q1aqZQGPWYLL,3659.51,36595.1
J8aymKAujmb4wD9HCU7ek25BUY4BFxfKGRcbUw6md1a2,72gjpip5jzn3fS8yZ8c5coy4QFyyHaKXQ5iK5QoeuaG1,3651.82,36518.2
AEzn8yQTG3RqcVyWZS45dD69t8UQDK5XX8z7zwVnVjf5,24qhWXjEc5dwu9QZW1wDtDBMW8DweUqFkqcYBWhBSAg8,3627.99,36279.9
6AdVrKz9nRSXXFe8vyvnMGkTFPHQjw1jJCdzh7aeaBYu,5vfd2keSdSUfSnGWWoSzjVc6fVnEQJtktUtgR3NDFAcQ,3624.15,36241.5
A5hQ3zG6LGyGbVj4YdnM3kKvTRdD9rMnBbGhickXw1j7,CbikpZqJscREqnxYy4dkwFNtFKBhzW4oh6EWXim7oFzN,3553.29,35532.9
23KHCeHmc3AVn8KyqCn1rgKKaC9q1NfKDByaHBR6dZrH,G95bGb5qP6pgFMKb1cQMMogrXtCwXjqSHEVtX1onmXWW,3516.19,35161.9
oHjzDJFrWHfo4Ub9ZchL4kyQLs3vto5CxnwJmFqWacz,7ynBFWmuVXwDPhxFHCivvi5YzPMVKLAqonH6DrrkkCyo,3512.78,35127.8
6Vh6zd1UELF1RoVsFXcmzUfo4TkXHDZxZ6M9mv2M4cG8,FTtN1WewcXinsYHVhQmuCzW23YiDMp1um6yS7dc8mzFv,3459.63,34596.3
3fswhKrXi5mehtGsWXbseMyM1utVH3yMsQxvK2Eb3gcJ,EpF6RqZJBZLgF9jTtBX7JaWhACfNqZX2GuWFHfvmayYg,3446.43,34464.3
EYqmgxhHtLmeULSd8vV9mtLTbabr2pPrHbWngnePuo96,6RwsVtPz2V8Q1cZBjhmv8WcRAyLAvy4WUUsRKFRGWgnc,3430.67,34306.7
CDkCqEEars9Z8h5GoNAXTYKEo7bnTJnPzA2ZG5oCoByq,EMq4Bj2zp1WPjPuXiHYkr9cTxfz6mucQRazgZUrNg6tp,3422.28,34222.8
9oGmRsGTtCnMrouhKaoD1xXu5Z5PRwTfUXLsy57M9K7J,81H2CooEpBmMQKoNTaLJ6HMw9wKSB3v68vnrN8DSy3n7,3412.73,34127.3
EN2mqiumG8bxdBUnuoiED2LH6qMe1U1Xfj3Z7uJj8cM4,3WPo2rGnc6WRTkh5MSeJEZus8JFyb4BGDSV2yoEnxu9b,3326.75,33267.5
8ghkSZH5qQDmBFcmP6i14JWVoySaDAWXN461qEmmeJ8U,6i5tRL3DvhfyJCewdNnN9SyBFvdujN9FzjmPvcKdkKEf,3314.79,33147.9
2bWnaD9U88v8r2PiPzHSdiVcBoSUDvBXGmtDZTKyJu4q,LvWuHT9Pg2FPmVZ4CZZtc7SHHrQ2ZK7hwHiSfW67sKS,3312.55,33125.5
2arY5Zkg8hrwdYSJyPTtZiuFhBNnAy9jBjKMxFHr9BGq,59sWnJPt5xhhKj4qRKRxdbVWfcXpk2WnueZVsUDWkRdG,3304.52,33045.2
7exedc2fVgpMWg3Wx9CfdJAUrD11cZ7NnL2b6eWhbaQQ,99fN1fRBEVvbR75bnNQaPjgRYMsSaHJkuAyRaMpMmCFv,3275.74,32757.4
HRXd37MWNXmz1JUxQxhST5kqxae8jZfE997u36Yds2Sr,Ee2WJzUx2kQPjfrFvM2TzwsbZJnGxT3b2pDBsu7Dn738,3223.86,32238.6
FgZTekHFsFWRGz38n37spaTVdwFUVdK6TR6fXmY8er1q,Ahnw3GvnrCxPjnoYR5gUPzuJVp47uWbyaK7b2EZaDywp,3172.63,31726.3
J5UJ2SKAApgcD1tGL74m9gNCqnNn6cqLQpx3qvQQLrQE,2ADKcY9P6KoAzQ5maBEsnBF6bV6esXz7FstjhFgNp6Ms,3149.48,31494.8
BYH8VdozpCvV2d2WkbUudbpGFQ6AGnThvkEs2W9BqJuw,2FZwubGySetjKyESECKkRhghBS5TC31Ky3qX79ba7UkG,3134.96,31349.6
47fXeEEUKeww5fXqUhnenNnpA1dL2fk1eJEpSXfursvU,81jingWnY5rRRAZsk9T5XkJjTTDGeZ6nSCbtDsAyeK2P,3133.75,31337.5
65NkXZFFdv9uEskqQUaRm6hGqPzteXU6BrcN3o8HPged,5cnALkLy3SvFtvU1TmF8uHoTnSz1QpbyGfZhV6QcR6Vq,3120.57,31205.7
GpCNRqhfQk1NYosZkN9AGbXXBMnHdq2Ze94DmXsYNpMW,5i1zTiQitwvpWif3kr1TLc3wbkUYKDBaK56C6sTWBhuQ,3098.3,30983
FJ6zMP67Y2o2yYpaeh2QS3vEuZR5iuqgzbvjMfXK8wew,E67HV4c57h9RDcSp6dsD3BSouuvkZmdTSobW9Ts1FWep,3081.49,30814.9
3JZgngk56Ng1fH79dyWGv84B2kWqrXY4XiMhDtAubdtS,GPRW5aAGqbsawRRnmRTRJoyFCL7Wz32rspvmHtZkAo5d,3040.77,30407.7
qdupbcHPHBiRQ9QcRYGYfJM8jvsgp9xQaxNT541dxbZ,GEQjUUgAG7MbPMCnXCydxhzwmXvsaLALfHZHFHoJQYoV,3021.74,30217.4
AvyYo7ukPW5aVEcp3RvaivL63kwRKXKQjqDuiesQC9pa,D96Cffswgvjmbg1rGWxEVR2WrYLyTtNVV95UTrwSXyS1,3011.62,30116.2
H4wB4Dqo5CAApR8rtiCDi6oCuqpoeQqhbcbv5DqQjpbG,9iyaP1CdM6jXkuKkD1t3E8mZS2SrACVmR47KPydTFH4q,3000,30000
EgVGXJDDyVKNvFdYDT2GvXf8VazR1c3Ewi1XtJZfkbxK,6HQL43dkihJ4MzPxx4BAVDhbtrePB4GaFzRbPgmjwA1U,3000,30000
8DXPAa2cwjr1yA4hsFsBNYQ5RDjPKtbmqZLkxNSTKtyp,HiAtR9j87x19d8FGPeX8zVfLXFVDdQd9BoVDDFQs5pVF,2999.79,29997.9
GVgj1AJGEiBSnsZmChCd698U7gbkGth8SjMZ4T2FR5tC,5bopDEstmhPJGekyDFgBwGa9ZmKsrWDZq5vJATjE5YTh,2974.88,29748.8
CBY69bscDLMKSSmd1ERNH68ZWHtutWQtqgVRjsrf2yyD,5ixBDed5rdMQAxqLGxfT5PSLckFFmrQes5EW3m77uQQa,2926.35,29263.5
BfadTomQHE93JzrBwJQavcTgdYQTQiCYxnrPcXdaqL8K,Bc5ZB1G3xzJaFSg59FJGmi6S2vu2PLun57KnAhEd2ecv,2918.85,29188.5
EMLDw3HdLxUdqkgohuY6zEqujhxo4oomcgoh6yCLxLAR,FLsXjNYgfTeziRwVQTfA2ybgsUHa656TYBu4M2YLM6V1,2910.56,29105.6
DReECnkoB7GLKuAFVpaZzqGuPQmkj9vpT8ekh3mmGpsT,GBoe9TN9weQwWW67RwWich2oc9x3KmSvE1hECMG37LHb,2897.76,28977.6
GhqCv7bxgLMcY6SLLeZ2JSyuf4ejtrycvLf4U5T2XuCi,2uSqjsPfEyFQNVvGiPgTUCf4Qa5rnNKizqJjJb1Evi2t,2897.27,28972.7
5Euwg4NjjvdLuV6bMdJiDrtpmD5KzBpG7qUjxMAXdA8n,J8mi6nxs8PsS2tFiiDGTRrhvp164yCnFWWAvzuKMyUyw,2888.68,28886.8
8QZYt5mBzeAZ2ghe1B6zhC2WSUZVjA2ZJ9YM47wwsmHL,5WKTrAYYkE6NGG9HE1yTJrWaXdobMq2LmkezhRHiyiJV,2817.31,28173.1
H54fiyMczrMdmRYvYR1iS2JuJwtFfrFt8AfMnpyTzjxN,9o25F3hDATRkywt6W1Dv7NjC5tAtqJvgh72DVoSD9ZtF,2814.85,28148.5
7Zrez9Er4V1KdabPQ9GMZA29W5JRHmT3Gsn2jnAXYH7a,9hJi9Gy5887nHky28cecYNmJdFL5KYqATWwFKDyfX3Ao,2810.93,28109.3
Hic57dfs2wV5V6FbcaNbBKuJ12AgAuxC7cV4ap24XoUM,ChtroLcosStMB2kNV2yHRZv8oHhiZAg1Z55ZXAVCuPR8,2791.12,27911.2
5dmfptiao3hGdhNF696tydoCKoqTc24uuNw5nxc3wgoT,A1eKYfK966wZCJPmJX3ue2vCoMQMM9yx6cAosv1iWUWx,2745.01,27450.1
6JHCKWF1q69wvia2wTMXL4WTx1ETUM4z3R6YYqUR8V3q,GMqeLpzZ1m2jxEF1gXmjGsWBSRnzXZwpMUZAHLcD2VmA,2659.77,26597.7
58YAdCeDyjVSzV2ESNAXyokJikaNtGBPMvME89kYjtss,CJXCVT2ygVFEt3U2VR15zJ8qrVJQzhcdrbCGyeMuiWtS,2641.77,26417.7
DmNJGq7S2nU8vxZwE53sygLcopVNzhQZzdJGZEZbujBr,8i3dPmBwCa7unnwarrdx8edHUuQnZu72fsJoDMwWz6YM,2638.36,26383.6
6fgwnRJtDfzktCHgLeHpLSntpzmMjhk5oT6Ce4Koj6an,BzHYV6JKYU9qVyjJjdoxW756muHjjqzwTgWKEQfiDYTz,2624.81,26248.1
B3K9MuYbGDCKBZBJfBWe5nc9djJ7dhrJmhNdWTz1xFvj,EhE1pe7idG32JcnSYATGxqDHykiaSANT3NcWDaSuiVnz,2594.54,25945.4
2kCAFw81rKR1csK6FG3DGoue5s3tiRZDhAfwCBNxAon1,22Anx6b2oAhiJNbZ3YE3LDbSBf1au8RTgrHveTvhVzjN,2578,25780
9NceqZY6VHmvLvK8MnEGUuLAhLh4YUfjAKHK3K8fQAm8,7AQ7ovoxzJDq8wavzbe5eTopJXP7bxdZmMU45Hq7iphx,2577.69,25776.9
EAvskVtsYMfEmNrhU2hPxS8ZDzjibPgxTH4wqdSiJJX6,FCn7MujdUJxsJX32PCewe5iU2MeFkGN7TQBDXzw4KrM,2575.83,25758.3
79AtUFjYemR8bEV4hKS5od29rKPKsusqp66C7pgHUbbR,7XNMXJmSstYKDvyEPYKtkFwZTXVxAgknkokbibxqzFNT,2563.6,25636
AUnF6ELXb4cocurAVThcZT5KTEuQYmSjM3NZcTrkhmdY,2NrkHcf64Ezff3r9gr6qFA5eoxr2ox3Ng4bgpP1gMSfu,2508.45,25084.5
AgWCv5i4TdPs9MR8eb8qcyLC1BWPkoxo8s8c1vhJTaoQ,Gdu2UjsWTEUL5nSAk9wAayyaS8Hh8zrRQVM53UJot2Td,2506.36,25063.6
6QAAiKgMkB91L62EjpHoNQwmvmQuKE1CfbpBBYCwgiUW,5hGuRDhTwptv4P5FVkw3rQzsChqiTZziEaJDpp3cbSYc,2500,25000
CSi8izcWrz18owC6aPqqcHK5PQqWvTzLMddQGgfAc8kH,4USPkiKk4XLTYbRFpEbocDzjCAPgHeWYd674u2iXPXLa,2500,25000
BQ8usoafJbmfT5n5s7WtFYfh5pkTyNrBUTsaM7sLFvdP,GV7wEds2HSfcEhsGvZc8QxfyvPemdGBha8A5AjZfpVnh,2442.13,24421.3
96ftHXxHfti5ryzFFEAjMNoXLq4dwjPGFj1fg2wMWeW1,GEb1ZjiVHQRX8T7x99kKXncps916FKJmefCPPkWG33h,2397.64,23976.4
AkTgH1uW6J6j6QHmFNGzZuZwwXaHQsPCpHUriED28tRj,B5qKRsPjUL4aRuUuqE1zrZsnm7w1oX7iaBZAwFuN2Mam,2393.04,23930.4
9MpaTMVEaUKpxzoeGiWLJYVXJrGrMDKFsRM8GEFysdAi,8qUqT4WmUhM2CE8Ln4jD7Le6AD4zPqcgePKK78eqrUj,2384.17,23841.7
3GesMbpPB5QjKmcyCE5n8dBRukayzdGES392WN48qtQz,BrGBrrcWc88Kxh13cJTaSGHqrkfkdsPRVuc9XfKjkATv,2351.66,23516.6
3T8NHitZeaKxmCvfuS9uSNPVWGNkDi9wPRhPLH8RRDoT,8q7uhfCFwortZrdb9nUJbgYQeoTTJj4rCnyGHfUQmZUJ,2342.89,23428.9
EWrjjd3dSsuv9CKMM8m2KHdRtBc571iWw8nJsJ63iCKx,HJUj48mUjd9VJ2eFHgPJnMDTEkKB9euagkznF6vVQLS6,2318.1,23181
FCRqfxHGvYaCB94NZ6LtrsP6p65kQqpGc5S3hJMdzeJh,H4mXrCk23YH8oDGSGzzWXmEyiHap3B7f4cgSnaEq45qL,2317.48,23174.8
DaQM6b6dbxShqjRdaxPEgMorgjtRtdpfPJWkWYrKgNPa,3CoE6wHVEMabb9dCWi9qgmCgUUruwP9vqkMsE6gbrCyq,2237.36,22373.6
7sC1Zi7fnWQKerAm21mBeYbHMBsD6FvSgbHCkookHsui,BoFy85BsutaFuvqFoB6m1ZWC1GPUwLA43qdCeFVPDwhT,2202.64,22026.4
7o6SNXWYjYuwLRVPJ1n1KMSpHFeH8vjRSpMwm4qMnQ6i,HUR61jMhj9Kkq6AbQQNtujBVQoJUoYbYMWPUqBBUVz4K,2199.82,21998.2
dtv7F94a8QCqjAa87FdFM2o4WELsHfN8DiDiB85zqpw,9tfHmGeiTrU1ALFzCeVtMNJ2oytTTZJdkGigyd9s8n2C,2195.19,21951.9
DesixM5Rizxw7VAwoLspm2ZvH94ZGWx4Sje9oJ3eUnQ1,AvqwZKttSxdpgF3dQTD8K8VD3Mcrciq3P5EmPpkjmCYC,2160.65,21606.5
2nJcRinwK57TbCP2Zwf5WdEvEMtx6foXEKZAXbNhnicN,HaeZwekTKo6jAHfF9owu8LPjQzyUkUGSeHL8VQ2bZXHE,2154.84,21548.4
5a26vj3aUenuQUBsCFUyxxNV47mRoRw9R3snnGDB5czt,axDiBW2MunSracjWPVVTitnfivMaMF3PsKhC6FHQefE,2154.84,21548.4
BSfqkm1jFChBEQheJzpzjALGqLTrB7yovYdsTgxVvPkn,4y1DPMWMwhmimQNYNEE4GacLwp97XauwDBQGhhRbX6Tm,2151.77,21517.7
CVugEFqiRdBHm3egmRR2DGpAVLB3heuUR99kg7APdUVJ,J89ynQ9LqEBVy6MWW7zsXzvehuv5UUV9ooQP5Wz1NUNm,2136.12,21361.2
8w3F6JPHXorfPbfCRXoh1XQ3CQs9G5S6h7eKAYmk6J3m,XDn4UexRA6jf5TjoVsN3pAQT9X8UNJ5aCL3rZ4hpuje,2129.66,21296.6
BeNHnzHUDXgJdBEJJ1vCV8sQt4ZgWS5dx8HiXVzKcJbb,5VTQwUGAV5uuZ1UnGJ2CZUMYiFPNVA6wfG6ZgpyYDMAh,2124.6,21246
8u7RQ2x96bDCYLqUU8rGGAxaHgBUa7APLAbVh9qhn69h,H3b6u4YoPhkAvReiz3N55ZXY91E5xJt36RgaQjXP6QbH,2102.67,21026.7
96KoCaAGXkesYZ2sHiAHDcrMyPZAAKqkF235i8j8vcMp,EBNR2qwya18eQkcMoWQK64nriFWzTwTRr2K6LupcNyHZ,2075.82,20758.2
CK4g8xraYia5HXJpFezLm96Rrp3vAjumq33uMP3QPvQs,HhVVWuPn93c2j2QxT2FwBhzYA3DszpBB5su9H59asBUP,2067.57,20675.7
2HjsPmv2F6mkbyCXF8yRxtRs1QYMjoL77Fbk4hhvnfvL,81f5fGgbHFLu1vr81C3LM1YwfVrc9MretkPibtU9dgfs,2053.91,20539.1
8cioz74joWoroJVUD51YW26RRydQhS2sqNKcMzcjJqnM,9bYGPV2UYjqwsF8spSKazrRnahy21XxMePvT2y6m8w5e,2049.24,20492.4
5QJbvqHJAp7inJHAHxZCEDPCYv2YjnNts3ggDE3vHkLs,CkoywcgEeYVM6zuFG9Y761Cp1BVyVkBPAkqywmz4xkQm,2004.78,20047.8
9LpaZiDGztTgz1MNY3hzhgZA9h6P8rQxvLxh19w2xDX3,FiaZ4k2KBUFDcoqhEMkSahLDpYEKYiCUBUVEXPrMuBgR,2000,20000
B1BuP6JiZpQHJh5DkstACm6n9r7XegstuxJtFFkdPrqg,E1bn4zTug92v9HquzBP346nH1KqZD5sPLNc69NEtC5S6,2000,20000
3XPX7ZutyFa2UHhPrXJaBdRBBdscedV1fER6Fmgi3P8z,EHKBXBW38US7R4n2KVKMXxYfe4y2qWBiD5GQavUmTFK3,2000,20000
DMgbwK7Ges8jEYTJLy8QHxDkcQAWDVeaPuACTP44TZzJ,5G6Xjn818Wf4AEhYmPQufYj22JNDJbudwjpqPdLsVB7o,1984.48,19844.8
DSN3j1ykL3obAVNv7ZX49VsFCPe4LqzxHnmtLiPwY6xg,4dGCj9wyP4Hs6cHpon7PLjFHrDxjoFhjxuWwTG5ZcQuF,1975.26,19752.6
H9boApt2VkUH8Lrv9JeidCpRqBFrohAzHnV6pC149RJr,4ZxTbHZV1Ve2vmAqnJd7oFV8Puit3yEhA9dDxJ449thv,1953.71,19537.1
5pKi9vQzDMj6yLHr9sqYeyFoiftEmK51t4HMF5J691tm,48374Nm537FSpg5hb91JrKSqXNJSZkkz4nSr7UXyvsYU,1945.25,19452.5
BCtmwykNnYmGGqbHmf1rxiwkGdSrxrPeqySJs3gbF9iZ,LM9U1nGHas39v32h7YnKojcHdkU2CFg4ttpb8iXcPpy,1928.15,19281.5
HXLgK9ayvCDN2N1rF8HWcSEzskfUSJVeRYWjsZQHkG8V,D5jShuPAxxHhLpddv6wWcRzqbUhqeWnaujPvkhbauNVz,1920.74,19207.4
Ekmmd4bvuCbbtyTcrnx7VySFN8aKG5dQ6cR94a3K18Tz,59MhebTKiWdciwu5MFLFXqQL5YrraAQQKvca5ob46LPb,1910.44,19104.4
CdXAq8bGNPER8rML5BmPxp2Avz5DSFSAbCyxhjqP3X7q,DDVgymyt6HuhhRsGjBRsuNa7Lk5fFfGgu5kxjTrCnNmi,1897.25,18972.5
Fvc24zPZWHJBRbJRRHpofP6DjB6xmEqEor8ARFs5EU9Z,4d9hDm5M22MYnunCAAZMxZLnKkiy9rgHdFVvbnppAtdH,1889.41,18894.1
4n1KQ6oeDumdNZCdmWKQAVDaybbZ1JWPi6k3L45zu7gp,DH6MwdLN2gBXU3dUXQcPg9mgbPsBCdX7n95uD6ZsyWYn,1870.9,18709
7CrorTkXYbg3HgW1AjNP2qfjQ6Kg6fozNswxbjQSfijV,9SSS8TFQ8TUVFNXVq5AGjVoq3vbgNFqeibBTAtWrRz72,1866.2,18662
FKzMCAr93JWBWN3r33AXajHRcQcjXSAAZWyCLZQbRApc,6nT1tKhckUykhMkTK5tW7EbBsaYxW7N6ykmKgKs9Fy5r,1852.01,18520.1
TssFBc3xD3Tku2t7vkZiRfTceqYthwvZjei869q2Gnp,QF3EmanyJ1Zg5JAbDBHKMEjShgBJ8ZwzURBgbrL1pLS,1837.65,18376.5
6ayWy3eoNPFqqv6ihhgbmoEkBXrHhHZyxPMajtCnehPB,EsuTfABC9hTN4NPdmqg9zeVhq7yNE2oXLe1FgmbRHeUd,1826.36,18263.6
CmhB4wnBdLurui5rw1PtstipyophuVArr49J9FmWba6n,38wEBHve7y4W3vFcD5MNXrsnEX8vFqwD6qQDaxmAHjbQ,1810.17,18101.7
DPshUakyuBjZysWp7JP4ujoWrU4FMYy4iqo5mebBhSYc,DpcETQtawVUmPBK1zhudScXDf2pRnq8jRPSZJFgERVpH,1798.46,17984.6
28CxzEWxXay8WEmxivjRX9CqZDPYaf1NS9a4Y4ukkWsY,6pSKGnfsnBAvbr6gQEwpW4BV6v3EEZRuDDxHja22jZu5,1781.97,17819.7
Dh7HPERYs4vbJJKPx37rDwyuVBf9K9oRHruUHrugkx5Y,kb8vBEvnYoL76P1LziaGixDYtj7zZyD859vcaRPZEry,1781.8,17818
Dr6auNRmJDufP5TFPuBydjxeMq3FB37AUk4visZWNJmf,5cjC3mA95NAzVScptvTj5Abmes8B77BwmHPAdhFyovdx,1781.15,17811.5
G5aYrZ8YUgwJAuVYd5vwRtuNujF1wChaK3yVDTZJ3sSp,DDkibJ5x2VpbF7mwhYAwiTvD9APABuUDGfpZPDxuvhgc,1777.69,17776.9
4qrFy5kg5nxYrmicRmzxdfJ1yFF4jnrgsnh9JUhFuRkm,ESugTX7oN3GEHLtEsKXJ4B4Jwa1hkPN8CJQPtnQZTYnf,1770.9,17709
HZkjyNLKHiR6pLR3kNpPm7AWepR8rZfHfeBy4J3y2z9L,31Jay1fbWsPEXfCz7quiWtGDhoG8FyikQ8ULdbCtoVGh,1730.83,17308.3
2Rw2hVhceR2KdqbvcG3GCeWeDrw1gf9tJKFVSQ1ZVfJk,BZdFMt6LRg16mPzKVCcciuf16A1bCPPMAwSX3GjtZaiD,1727.1,17271
59FWjMAbJoicrseqLzLZP4bM4ipV7NcMrLG3FMjwvEh4,52FwSK8EurNF7fQ1P3SJgqBTDSzwkctU1ciCnePybowr,1723.87,17238.7
BCRTaRxqiFchBmmyXAt12gX3aHZ8C6bBysXBAib7Y3JK,9UchiyLaLGzdMonm1NS34ucritroV3nRAGWC14z9wfws,1700,17000
7zRtbTeWnVtTBXMtW9gEkxLfZvPxUKEbYGsjGQtTdK2b,8TZHamMRq6mtYyj11aUxgZFhY7xSEci8Fz9f1LAQTKgs,1659.41,16594.1
4ksnUQozeNACkRd6cRtZAKccExA7qVyS3bNLRc8jXSMr,BKvcYAtmWsE816jX6mhjiXjB9SJ2g8k3ankxd3o3zws6,1618.62,16186.2
52LxGmzaoU8poPxyYXPvwjJJJYVL6iq9SB7UK1CVqZi,EafUPpnuew5NEnRvqh2XxFABJuu9edMYAzwn3BbW15s2,1617.8,16178
5E6JB5mYmb7tS3bvf3izv5JCBcMfYgtZtVnhfxGdfwQe,DqCqi8mczYyT7i24xNUCzHuiqLmyNij2obHoqwXGzWRu,1600.73,16007.3
Hf6fb6bgYwRZAVyESwv6QeVdnEJYX9rjd9A1WphUB29p,GZbKWDFCLxmMoHRv2nrgrnoWmZhy1tiJAY48h3FxgfbP,1541.73,15417.3
DqSZ5yNLVPs39hXKr8S5c6HKY8tXzPTmTJiXoWBP7GhN,Eh2XJh5xsdGDZjYWdWfponAXEsGMD8DXZVaKq6XrvDLA,1516.05,15160.5
6MQPkQAu9dANAJujD8f62q3MTsLDVh7JuymoG2wgBjs6,AQiSkua4zEVPZM1SJSd46GEm7RjKHoGBngyHNj1fE61S,1504.52,15045.2
2JFEYur8cVdn92vXpfXbXwjJVASfFGsBv1dKL5416y2C,FDLUGEB2avxD94fuiKCZgFSUSFjrdPB6yRJ6Pvxm3RmM,1478.34,14783.4
HRrJtUupTqcfv8VMwbsk58qe4TWtbUjiqBjCCMMr8Mm4,xpzk1jfCtBHm1HcPNWRUYK1KQEVoQbjQ3PKxBxGhnDY,1474.82,14748.2
7o2rDPvudDTU9Yq3miEMw4m99uZmePWmBXPWCTaNSpJZ,2MXYTbA2DLuPxW7vWLxQ35TFyY6srBEYTxDmko7KSTZv,1470.14,14701.4
3FD6ndcPXzeUfmCRdsgYebnDwRLA1cSL4EN1uC5KX5Ja,EmPz1DwLe4ntXVorzueAfZ5aDRF5LLoWwgrVqGUa6jkh,1462.17,14621.7
AUkWzoo2zr4YFNypZBhjwJm2QrDEwVw9reaPZjYjPFUA,64tQA9PYmYoa6vYWEE7zwYBBWXfpzFYv1vkg64Hn3oCD,1444.67,14446.7
ZG98FUCjb8mJ824Gbs6RsgVmr1FhXb2oNiJHa2dwmPd,4mL6UVMf76azEJNRkwdcw2p4iNpAoEuxGH7GX1MWKiVg,1441.77,14417.7
pA9fzrm9VjJqV7L6PPRqUyRNhHM9iQWiY9xwnvV5S5h,EEaK5qQ9mCsrVSWRysFGgZRgUDZyE6TmYSk3gKcCqwaN,1439.85,14398.5
APP9213vXKJggt1CigMCgtp6kNFvsgDMxHyVKY4uVcB3,GqrvEz4m4rRR1dXr6bRrzC5KvejnhQNG9vUSvccCcPx,1438.5,14385
CcnW22pe6yPybns8h11Y8qkY2GgPFBJGGbDS4yhWgac,7LdA59R4ucomSmWWWu1pHFsCW1j1QaS216jptRMvNste,1437.31,14373.1
8MibS2yCWvXr95RUbp19Mzt6QoNsrGnv8u7n5pM7PZoG,DbVAVMuwnPQHoNaX8yiEJBLjjDquoaw5N5b19CLquuVc,1393.23,13932.3
FS2KJNpSAXvfEWjKV9c2485TL4uP4kJLXTYNrumvgCLv,9oS4HFfs3aoiG5ScbvNJa53p2Lxr2dTv4dK3cj4zWK1n,1359.76,13597.6
CgZDZyH7XYoFGvJSU8GCHTkNAoEq7Tpykx5oSrgaRfHw,8BFtcT665GybzTmCGYw3jyWux53NS6AVW9z3vuW1MSDG,1353.35,13533.5
tbGT6d3v5Bc77hxci4TvyYiPzfheBVHxTKCHZFQEoQM,CXxZVS1WDsVnjpPnw9nGbuhaXeCdna2byJpkjnghtx4Q,1344.03,13440.3
3LuriVoijrSqL3HnEpkKjGowJSwbTV5nEc68QS3C1CwE,E6bBaCrh3Zzm9cM2xhWriNMNo1GTk2ACSxH5bJV4qEUb,1320.56,13205.6
DQUgjRQPivivPo71SJuyMVJCjzA2ZbcxgLGSFHQWhMLs,FmSYNSju8JriZXfZePqvtciyBLSCgq7WeWJiSnxDVhq2,1293.85,12938.5
